RespondentID,Age,How important would you say feeling productive is to your happiness?,How productive do you currently feel overall?,In what city do you live?,In what state or U.S. state or territory do you live (if applicable)?,What country do you live in?,What is the biggest challenge you face to being productive?,When are you most productive?,Which of the following best describes the principal industry of your organization?,Date
5095070081,,Very unimportant to my overall happiness,Neither unproductive nor productive,,,United States of America,Time Management,Early Morning,Advertising & Marketing,2014-01-01
5059937527,<18,Moderately important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Mid-Morning,I am currently not employed,2014-01-01
5047226179,<18,Moderately important to my overall happiness,Moderately productive,,,Canada,Time Management,Evening,I am currently not employed,2014-01-01
5082483448,<18,Moderately important to my overall happiness,Neither unproductive nor productive,,,Australia,Distractions (e.g. Social Media),Mid-Morning,I am currently not employed,2014-01-01
5047343343,<18,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Early Morning,Student,2014-01-01
5097731035,<18,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Late Night,Student,2014-01-01
5047104991,<18,Very important to my overall happiness,Moderately unproductive,,,United States of America,Time Management,Mid-Morning,I am currently not employed,2014-01-01
5084784374,<18,Very unimportant to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Early Morning,Education,2014-01-01
5048790535,18-21,Moderately important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Mid-Morning,Advertising & Marketing,2014-01-01
5082172395,18-21,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Afternoon,Government,2014-01-01
5047145768,18-21,Moderately important to my overall happiness,Moderately productive,,,United Kingdom of Great Britain and Northern Ireland,Time Management,Late Night,I am currently not employed,2014-01-01
5059467297,18-21,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Evening,Student,2014-01-01
5093144721,18-21,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Student,2014-01-01
5089675788,18-21,Moderately important to my overall happiness,Moderately unproductive,,,Australia,Constantly being interrupted by colleagues,Mid-Morning,Student,2014-01-01
5090519227,18-21,Moderately important to my overall happiness,Moderately unproductive,,,United Kingdom of Great Britain and Northern Ireland,Distractions (e.g. Social Media),Mid-Morning,Advertising & Marketing,2014-01-01
5089111523,18-21,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Early Morning,Student,2014-01-01
5082762755,18-21,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Other (please specify),Early Morning,Student,2014-01-01
5046463020,18-21,Moderately important to my overall happiness,Moderately unproductive,,,Ukraine,Distractions (e.g. Social Media),Lunchtime,Student,2015-01-01
5047477989,18-21,Moderately important to my overall happiness,Moderately unproductive,,,Malaysia,Distractions (e.g. Social Media),Late Night,"Telecommunications, Technology, Internet & Electronics",2015-01-01
5094950790,18-21,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Time Management,Mid-Morning,Student,2015-01-01
5046393451,18-21,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Evening,Student,2015-01-01
5096467048,18-21,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Healthcare & Pharmaceuticals,2015-01-01
5081922271,18-21,Moderately important to my overall happiness,Neither unproductive nor productive,,,Romania,Time Management,Mid-Morning,I am currently not employed,2015-01-01
5095274239,18-21,Moderately important to my overall happiness,Neither unproductive nor productive,,,Argentina,Time Management,Early Morning,Student,2015-01-01
5096314947,18-21,Moderately important to my overall happiness,Neither unproductive nor productive,,,Canada,Distractions (e.g. Social Media),Mid-Morning,Student,2015-01-01
5090078453,18-21,Moderately important to my overall happiness,Very unproductive,,,India,Distractions (e.g. Social Media),Early Morning,I am currently not employed,2015-01-01
5046797667,18-21,Very important to my overall happiness,Moderately productive,,,Germany,Other (please specify),Mid-Morning,Food & Beverages,2015-01-01
5049323544,18-21,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Early Morning,Advertising & Marketing,2015-01-01
5082750321,18-21,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Mid-Morning,Healthcare & Pharmaceuticals,2015-01-01
5046536457,18-21,Very important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Mid-Morning,Education,2015-01-01
5061403552,18-21,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Evening,I am currently not employed,2015-01-01
5046589869,18-21,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Early Morning,Food & Beverages,2015-01-01
5084145538,18-21,Very important to my overall happiness,Moderately productive,,,Turkey,Distractions (e.g. Social Media),Late Night,Student,2015-01-01
5090009582,18-21,Very important to my overall happiness,Moderately productive,,,South Africa,Distractions (e.g. Social Media),Early Morning,Finance & Financial Services,2015-01-01
5047154681,18-21,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Student,2015-01-01
5046561480,18-21,Very important to my overall happiness,Moderately productive,,,United Kingdom of Great Britain and Northern Ireland,Distractions (e.g. Social Media),Evening,Student,2015-01-01
5046459260,18-21,Very important to my overall happiness,Moderately productive,,,Nicaragua,Time Management,Mid-Morning,Manufacturing,2015-01-01
5081927164,18-21,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Advertising & Marketing,2015-01-01
5081928930,18-21,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Student,2015-01-01
5046475977,18-21,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Student,2015-01-01
5095226636,18-21,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Student,2016-01-01
5054758451,18-21,Very important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Lunchtime,Entertainment & Leisure,2016-01-01
5048542084,18-21,Very important to my overall happiness,Moderately productive,,,Canada,Time Management,Early Morning,Advertising & Marketing,2016-01-01
5048051253,18-21,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Student,2016-01-01
5046370693,18-21,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Nonprofit,2016-01-01
5047232843,18-21,Very important to my overall happiness,Moderately unproductive,,,United States of America,Time Management,Early Morning,Healthcare & Pharmaceuticals,2016-01-01
5046387752,18-21,Very important to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Evening,Student,2016-01-01
5047093229,18-21,Very important to my overall happiness,Moderately unproductive,,,United Kingdom of Great Britain and Northern Ireland,Distractions (e.g. Social Media),Early Morning,Education,2016-01-01
5089690677,18-21,Very important to my overall happiness,Moderately unproductive,,,United States of America,Other (please specify),Mid-Morning,Food & Beverages,2016-01-01
5070760618,18-21,Very important to my overall happiness,Moderately unproductive,,,India,Other (please specify),Late Night,Student,2016-01-01
5072601354,18-21,Very important to my overall happiness,Moderately unproductive,,,Canada,Distractions (e.g. Social Media),Mid-Morning,Student,2016-01-01
5098585156,18-21,Very important to my overall happiness,Moderately unproductive,,,United States of America,Time Management,Early Morning,Student,2016-01-01
5050174160,18-21,Very important to my overall happiness,Neither unproductive nor productive,,,Algeria,Time Management,Late Night,I am currently not employed,2016-01-01
5073122759,18-21,Very important to my overall happiness,Neither unproductive nor productive,,,United States of America,Time Management,Mid-Morning,Student,2016-01-01
5082977507,18-21,Very important to my overall happiness,Neither unproductive nor productive,,,India,Other (please specify),Late Night,Finance & Financial Services,2016-01-01
5082382886,18-21,Very important to my overall happiness,Very productive,,,United States of America,Distractions (e.g. Social Media),Afternoon,Nonprofit,2016-01-01
5089662939,18-21,Very important to my overall happiness,Very productive,,,United States of America,Time Management,Early Morning,Education,2016-01-01
5082204734,18-21,Very important to my overall happiness,Very productive,,,United States of America,Distractions (e.g. Social Media),Afternoon,I am currently not employed,2016-01-01
5083004924,18-21,Very important to my overall happiness,Very unproductive,,,India,Distractions (e.g. Social Media),Early Morning,I am currently not employed,2016-01-01
5081928266,18-21,Very important to my overall happiness,Very unproductive,,,United States of America,Time Management,Late Night,Entertainment & Leisure,2016-01-01
5047223402,18-21,Very important to my overall happiness,Very unproductive,,,New Zealand,Distractions (e.g. Social Media),Late Night,Student,2016-01-01
5046464458,18-21,Very important to my overall happiness,Very unproductive,,,United States of America,Time Management,Early Morning,Student,2016-01-01
